timestamp,hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
2018-03-10 12:56:40,13.52,30.45,1.0,0.0,0.0,1.0,0.0,2.4873701188043897,10.0,0.0,50,10,30.17
2018-03-10 12:57:09,16.76,28.53,1.0,0.0,0.0,1.0,0.0,2.271717311367355,10.0,0.0,50,10,30.17
2018-03-10 12:57:54,10.91,29.63,1.0,0.0,0.0,1.0,0.0,2.502950968425106,10.0,0.0,50,10,30.17
2018-03-10 12:58:13,15.06,30.66,1.0,0.0,0.0,1.0,0.0,2.5145460453645554,10.0,0.0,50,10,30.17
2018-03-10 12:58:37,11.56,30.23,1.0,0.0,0.0,1.0,0.0,2.5065151553845553,10.0,0.0,50,10,30.17
2018-03-10 12:59:05,11.53,30.82,1.0,0.0,0.0,1.0,0.0,2.5035153523490816,10.0,0.0,50,10,30.17
2018-03-10 12:59:58,11.61,29.03,1.0,0.0,0.0,1.0,0.0,2.3537543899032576,10.0,0.0,50,10,30.17
2018-03-10 13:00:19,18.79,29.12,1.0,0.0,0.0,1.0,0.0,2.5266649696633263,10.0,0.0,50,7,30.17
2018-03-10 13:00:40,12.13,28.02,1.0,0.0,0.0,1.0,0.0,2.2872623946788155,10.0,0.0,50,7,30.17
2018-03-10 13:01:24,25.35,30.02,1.0,0.0,0.0,1.0,0.0,2.5626845562159235,10.0,0.0,50,7,30.17
2018-03-10 13:01:39,19.11,27.31,1.0,0.0,0.0,1.0,0.0,2.5895486586904197,10.0,0.0,50,7,30.17
2018-03-10 13:02:00,12.15,28.28,1.0,0.0,0.0,1.0,0.0,2.2905058330929955,10.0,0.0,50,7,30.17
2018-03-10 13:02:45,23.29,29.36,1.0,0.0,0.0,1.0,0.0,2.5471719596928564,10.0,0.0,50,7,30.17
2018-03-10 13:03:29,22.62,28.66,1.0,0.0,0.0,1.0,0.0,2.5553587044378094,10.0,0.0,50,7,30.17
2018-03-10 13:03:52,19.46,26.86,1.0,0.0,0.0,1.0,0.0,2.6321140300512083,10.0,0.0,50,7,30.17
2018-03-10 13:04:02,23.68,29.71,1.0,0.0,0.0,1.0,0.0,2.608059917676314,10.0,0.0,50,7,30.17
2018-03-10 13:04:47,26.09,29.2,1.0,0.0,0.0,1.0,0.0,2.1471776287687407,10.0,0.0,50,7,30.17
2018-03-10 13:05:05,24.56,29.13,1.0,0.0,0.0,1.0,0.0,2.858196249338608,10.0,0.0,50,7,30.17
2018-03-10 13:05:59,21.35,26.72,1.0,0.0,0.0,1.0,0.0,3.0059241240232306,10.0,0.0,50,7,30.17
2018-03-10 13:06:19,24.94,29.56,1.0,0.0,0.0,1.0,0.0,3.0265238551154225,10.0,0.0,50,7,30.17
2018-03-10 13:06:30,27.5,30.41,1.0,0.0,0.0,1.0,0.0,1.7543832844586047,10.0,0.0,50,7,30.17
2018-03-10 13:07:03,22.91,27.12,1.0,0.0,0.0,1.0,0.0,3.0432819902412884,10.0,0.0,50,7,30.17
2018-03-10 13:07:45,25.79,30.32,1.0,0.0,0.0,1.0,0.0,3.5220500832160373,10.0,0.0,50,7,30.17
2018-03-10 13:08:13,14.59,33.32,1.0,0.0,0.0,1.0,0.0,7.2204814271885,10.0,0.0,50,7,30.17
2018-03-10 13:08:37,23.47,28.11,1.0,0.0,0.0,1.0,0.0,4.189202141760108,10.0,0.0,50,7,30.17
2018-03-10 13:09:06,27.42,30.6,1.0,0.0,0.0,1.0,0.0,4.189202141760108,10.0,0.0,50,7,30.17
2018-03-10 13:09:54,23.81,31.19,1.0,0.0,0.0,1.0,0.0,1.5696855563344994,10.0,0.0,50,7,30.17
2018-03-10 13:10:13,12.9,28.28,1.0,0.0,0.0,1.0,0.0,4.37169083307886,10.0,0.0,50,7,30.17
2018-03-10 13:10:44,14.13,28.03,1.0,0.0,0.0,1.0,0.0,4.389082655089779,10.0,0.0,50,7,30.17
2018-03-10 13:11:05,17.21,26.75,1.0,0.0,0.0,1.0,0.0,4.406991936534646,10.0,0.0,50,7,30.17
2018-03-10 13:11:42,14.17,34.24,1.0,0.0,0.0,1.0,0.0,7.734940705582633,10.0,0.0,50,7,30.17
2018-03-10 13:12:14,19.49,28.57,1.0,0.0,0.0,1.0,0.0,4.380174682573826,10.0,0.0,50,7,30.17
2018-03-10 13:12:44,22.04,26.24,1.0,0.0,0.0,1.0,0.0,4.379410062674985,10.0,0.0,50,7,30.17
2018-03-10 13:13:15,19.07,29.13,1.0,0.0,0.0,1.0,0.0,4.360099684008819,10.0,0.0,50,7,30.17
2018-03-10 13:13:47,17.5,28.95,1.0,0.0,0.0,1.0,0.0,4.345641550072273,10.0,0.0,50,7,30.17
2018-03-10 13:14:15,15.95,27.21,1.0,0.0,0.0,1.0,0.0,4.361108995311574,10.0,0.0,50,7,30.17
2018-03-10 13:14:51,18.48,28.86,1.0,0.0,0.0,1.0,0.0,4.297907194016371,10.0,0.0,50,7,30.17
2018-03-10 13:15:13,11.95,28.58,1.0,0.0,0.0,1.0,0.0,7.825068394105312,10.0,0.0,50,7,30.17
2018-03-10 13:15:32,15.77,27.13,1.0,0.0,0.0,1.0,0.0,4.3124583700195185,10.0,0.0,50,7,30.17
2018-03-10 13:16:06,8.76,33.44,1.0,0.0,0.0,1.0,0.0,0.6074205584906643,10.0,0.0,50,7,30.17
2018-03-10 13:16:30,16.14,28.0,1.0,0.0,0.0,1.0,0.0,4.228915517205594,10.0,0.0,50,7,30.17
2018-03-10 13:17:29,9.01,32.01,1.0,0.0,0.0,1.0,0.0,0.6196577169991022,10.0,0.0,50,7,30.17
2018-03-10 13:17:47,14.24,26.83,1.0,0.0,0.0,1.0,0.0,4.189604804307758,10.0,0.0,50,7,30.17
2018-03-10 13:18:02,15.99,25.43,1.0,0.0,0.0,1.0,0.0,8.229082078360735,10.0,0.0,50,7,30.17
2018-03-10 13:18:30,7.43,32.96,1.0,0.0,0.0,1.0,0.0,0.6104578933352918,10.0,0.0,50,7,30.17
2018-03-10 13:19:12,9.37,31.23,1.0,0.0,0.0,1.0,0.0,0.5936157067044184,10.0,0.0,50,7,30.17
2018-03-10 13:19:57,8.89,32.83,1.0,0.0,0.0,1.0,0.0,6.562494777977636,10.0,0.0,50,7,30.17
2018-03-10 13:20:22,17.14,24.67,1.0,0.0,0.0,1.0,0.0,8.67267128534162,10.0,0.0,50,7,30.17
2018-03-10 13:20:43,17.8,26.44,1.0,0.0,0.0,1.0,0.0,4.221773265250264,10.0,0.0,50,7,30.17
2018-03-10 13:21:11,8.97,30.84,1.0,0.0,0.0,1.0,0.0,6.553406518364851,10.0,0.0,50,7,30.17
2018-03-10 13:21:43,9.69,30.37,1.0,0.0,0.0,1.0,0.0,6.553406518364851,10.0,0.0,50,7,30.17
2018-03-10 13:22:23,11.96,29.04,1.0,0.0,0.0,1.0,0.0,6.559601536470483,10.0,0.0,50,7,30.17
2018-03-10 13:22:41,11.0,29.79,1.0,0.0,0.0,1.0,0.0,6.553406518364851,10.0,0.0,50,7,30.17
2018-03-10 13:23:13,15.78,27.39,1.0,0.0,0.0,1.0,0.0,8.198899127812727,10.0,0.0,50,7,30.17
2018-03-10 13:23:33,16.19,23.73,1.0,0.0,0.0,1.0,0.0,4.343388558403407,10.0,0.0,50,7,30.17
2018-03-10 13:24:04,11.37,28.76,1.0,0.0,0.0,1.0,0.0,0.7035237715617119,10.0,0.0,50,7,30.17
2018-03-10 13:24:52,11.22,28.24,1.0,0.0,0.0,1.0,0.0,0.47947917006745017,10.0,0.0,50,7,30.17
2018-03-10 13:25:06,17.13,25.33,1.0,0.0,0.0,1.0,0.0,8.228028644280322,10.0,0.0,50,7,30.17
2018-03-10 13:25:51,11.28,28.57,1.0,0.0,0.0,1.0,0.0,0.5559317133380678,10.0,0.0,50,7,30.17
2018-03-10 13:26:20,12.51,26.6,1.0,0.0,0.0,1.0,0.0,6.4669838018049015,10.0,0.0,50,7,30.17
2018-03-10 13:26:42,19.68,23.73,1.0,0.0,0.0,1.0,0.0,4.3574702649482315,10.0,0.0,50,7,30.17
2018-03-10 13:27:18,13.04,25.81,1.0,0.0,0.0,1.0,0.0,6.409478271235026,10.0,0.0,50,7,30.17
2018-03-10 13:27:48,14.43,25.2,1.0,0.0,0.0,1.0,0.0,0.5284920569369496,10.0,0.0,50,7,30.17
2018-03-10 13:28:14,17.42,22.96,1.0,0.0,0.0,1.0,0.0,4.438576511042627,10.0,0.0,50,7,30.17
2018-03-10 13:28:33,17.99,23.11,1.0,0.0,0.0,1.0,0.0,4.427880182933282,10.0,0.0,50,7,30.17
2018-03-10 13:29:00,13.63,25.6,1.0,0.0,0.0,1.0,0.0,6.384869395847768,10.0,0.0,50,7,30.17
2018-03-10 13:29:53,11.81,27.29,1.0,0.0,0.0,1.0,0.0,0.6136938506364713,10.0,0.0,50,7,30.17
2018-03-10 13:30:06,17.18,24.14,1.0,0.0,0.0,1.0,0.0,4.424793301471229,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:30:59,11.94,28.23,1.0,0.0,0.0,1.0,0.0,0.6252707537748935,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:31:11,14.95,25.17,1.0,0.0,0.0,1.0,0.0,9.11545045103934,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:31:46,15.0,25.25,1.0,0.0,0.0,1.0,0.0,9.118154728136304,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:32:13,16.83,23.9,1.0,0.0,0.0,1.0,0.0,6.152154036032569,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:32:32,11.93,27.9,1.0,0.0,0.0,1.0,0.0,9.124893535532165,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:33:25,21.4,21.43,1.0,0.0,0.0,1.0,0.0,4.328966549363029,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:33:38,21.67,22.51,1.0,0.0,0.0,1.0,0.0,6.097502116006901,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:34:06,18.74,23.11,1.0,0.0,0.0,1.0,0.0,8.531650343802744,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:34:41,20.76,24.02,1.0,0.0,0.0,1.0,0.0,5.992090766823772,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:35:16,17.2,22.56,1.0,0.0,0.0,1.0,0.0,0.8121765295044134,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:35:42,19.55,22.07,1.0,0.0,0.0,1.0,0.0,4.421922468285882,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:36:21,20.38,23.35,1.0,0.0,0.0,1.0,0.0,9.081596986034056,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:36:50,20.62,21.69,1.0,0.0,0.0,1.0,0.0,9.077542251363438,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:37:20,19.79,22.22,1.0,0.0,0.0,1.0,0.0,5.9341770773323965,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:37:46,19.78,22.1,1.0,0.0,0.0,1.0,0.0,5.914687725243505,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:38:22,19.94,22.87,1.0,0.0,0.0,1.0,0.0,5.9096149279320995,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:38:51,18.97,22.81,1.0,0.0,0.0,1.0,0.0,0.9413516688994779,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:39:28,22.06,22.96,1.0,0.0,0.0,1.0,0.0,4.597832516296852,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:39:33,20.98,21.84,1.0,0.0,0.0,1.0,0.0,5.9100868456913425,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:40:21,21.36,22.42,1.0,0.0,0.0,1.0,0.0,4.425399530498048,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:40:40,20.6,21.38,1.0,0.0,0.0,1.0,0.0,0.9742629681409213,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:41:08,19.55,22.04,1.0,0.0,0.0,1.0,0.0,1.0176245240107409,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:41:59,25.49,21.48,1.0,0.0,0.0,1.0,0.0,7.7656064332862575,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:42:07,21.98,20.23,1.0,0.0,0.0,1.0,0.0,8.723809767521008,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:42:50,22.24,20.47,1.0,0.0,0.0,1.0,0.0,4.630088327884042,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:43:09,22.3,20.49,1.0,0.0,0.0,1.0,0.0,4.646803071307311,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:43:31,18.21,23.33,1.0,0.0,0.0,1.0,0.0,5.9143391726117285,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:44:21,23.73,18.6,1.0,0.0,0.0,1.0,0.0,8.582393647697646,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:44:50,25.34,20.39,1.0,0.0,0.0,1.0,0.0,7.817794007899528,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:45:20,19.57,24.46,1.0,0.0,0.0,1.0,0.0,5.911807531090795,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:45:32,20.06,22.87,1.0,0.0,0.0,1.0,0.0,5.928671757961755,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:46:28,31.11,17.92,1.0,0.0,0.0,1.0,0.0,7.706690923445078,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:46:57,21.95,19.63,1.0,0.0,0.0,1.0,0.0,4.694615664822276,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:47:17,22.2,21.16,1.0,0.0,0.0,1.0,0.0,7.7158789388216364,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:47:36,30.02,20.12,1.0,0.0,0.0,1.0,0.0,4.705826774228502,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:48:10,27.42,17.24,1.0,0.0,0.0,1.0,0.0,8.292758790789303,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:48:55,25.07,18.74,1.0,0.0,0.0,1.0,0.0,7.687156947840203,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:49:24,19.54,22.5,1.0,0.0,0.0,1.0,0.0,1.2522246074569245,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:49:52,25.58,18.78,1.0,0.0,0.0,1.0,0.0,1.2262082454252712,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:50:01,29.35,16.76,1.0,0.0,0.0,1.0,0.0,8.2665755480635,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:50:48,22.13,19.1,1.0,0.0,0.0,1.0,0.0,4.676702618459696,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:51:14,22.62,19.87,1.0,0.0,0.0,1.0,0.0,7.6620255766645275,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:51:50,29.58,17.56,1.0,0.0,0.0,1.0,0.0,8.238514501722538,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:52:15,19.55,22.45,1.0,0.0,0.0,1.0,0.0,1.2482077361994188,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:52:33,22.23,20.65,1.0,0.0,0.0,1.0,0.0,1.2482077361994188,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:53:08,27.62,16.5,1.0,0.0,0.0,1.0,0.0,4.557300749022975,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:53:35,23.37,19.84,1.0,0.0,0.0,1.0,0.0,8.138058191981528,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:54:17,28.96,17.56,1.0,0.0,0.0,1.0,0.0,7.62978107902018,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:54:49,21.65,20.63,1.0,0.0,0.0,1.0,0.0,1.4874359203891137,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:55:26,19.1,22.82,1.0,0.0,0.0,1.0,0.0,1.2482077361994188,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:55:50,31.53,14.9,1.0,0.0,0.0,1.0,0.0,4.500532125626633,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:56:02,23.71,20.82,1.0,0.0,0.0,1.0,0.0,7.727256351098024,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:56:30,18.39,23.57,1.0,0.0,0.0,1.0,0.0,1.2482077361994188,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:57:21,17.51,24.1,1.0,0.0,0.0,1.0,0.0,1.2482077361994188,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:57:50,27.41,17.08,1.0,0.0,0.0,1.0,0.0,4.4561857035508865,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:58:08,19.53,23.8,1.0,0.0,0.0,1.0,0.0,6.342471107931381,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:58:52,16.57,24.02,1.0,0.0,0.0,1.0,0.0,1.2565830279011139,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:59:02,11.32,29.82,1.0,0.0,0.0,1.0,0.0,1.2650897328331892,11.11111111111111,0.0,47,9,30.17
2018-03-10 13:59:36,25.89,18.46,1.0,0.0,0.0,1.0,0.0,7.883855035102197,11.11111111111111,0.0,47,9,30.17
2018-03-10 14:00:00,16.99,25.58,1.0,0.0,0.0,1.0,0.0,6.47893774192849,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:00:47,24.6,18.78,1.0,0.0,0.0,1.0,0.0,7.9121595247044105,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:01:17,19.84,23.15,1.0,0.0,0.0,1.0,0.0,6.579506306053246,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:01:54,33.12,19.9,1.0,0.0,0.0,1.0,0.0,4.380814955502419,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:02:19,21.25,21.07,1.0,0.0,0.0,1.0,0.0,7.941895263987531,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:02:51,14.93,26.83,1.0,0.0,0.0,1.0,0.0,6.607279051716044,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:03:27,25.54,18.36,1.0,0.0,0.0,1.0,0.0,7.9632986224064215,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:03:35,24.36,19.8,1.0,0.0,0.0,1.0,0.0,8.153767998722385,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:04:00,24.14,22.34,1.0,0.0,0.0,1.0,0.0,6.59276750439309,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:04:36,21.55,21.54,1.0,0.0,0.0,1.0,0.0,8.217840041987156,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:05:28,27.05,18.02,1.0,0.0,0.0,1.0,0.0,8.207625292963947,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:05:58,23.51,20.33,1.0,0.0,0.0,1.0,0.0,8.191105736201544,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:06:15,24.94,20.12,1.0,0.0,0.0,1.0,0.0,8.35274726115589,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:06:32,17.71,23.84,1.0,0.0,0.0,1.0,0.0,1.7032895232007952,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:07:21,30.05,17.53,1.0,0.0,0.0,1.0,0.0,8.201874458782175,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:07:56,21.89,20.95,1.0,0.0,0.0,1.0,0.0,1.4368161636323353,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:08:27,19.23,23.48,1.0,0.0,0.0,1.0,0.0,8.341987052291799,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:08:45,23.72,22.91,1.0,0.0,0.0,1.0,0.0,4.246145484352849,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:09:17,23.44,23.1,1.0,0.0,0.0,1.0,0.0,4.226432185439245,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:09:37,20.29,23.15,1.0,0.0,0.0,1.0,0.0,4.226432185439245,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:10:16,20.12,23.24,1.0,0.0,0.0,1.0,0.0,8.353351519398707,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:10:37,17.53,24.18,1.0,0.0,0.0,1.0,0.0,1.4368161636323353,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:11:10,22.85,20.69,1.0,0.0,0.0,1.0,0.0,8.372783627966973,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:11:31,19.71,24.28,1.0,0.0,0.0,1.0,0.0,4.16077589198121,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:12:21,32.32,16.7,1.0,0.0,0.0,1.0,0.0,8.200816332259938,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:12:58,25.69,18.76,1.0,0.0,0.0,1.0,0.0,6.539217865346371,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:13:22,28.21,17.88,1.0,0.0,0.0,1.0,0.0,6.537124316427419,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:13:52,16.97,24.33,1.0,0.0,0.0,1.0,0.0,1.7032895232007952,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:14:24,26.32,19.08,1.0,0.0,0.0,1.0,0.0,8.433866807880763,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:14:46,19.11,21.36,1.0,0.0,0.0,1.0,0.0,1.411782943287533,11.11111111111111,1.1111111111111112,50,13,30.17
2018-03-10 14:15:22,18.11,22.83,1.0,0.0,0.0,1.0,0.0,4.226636390103661,11.11111111111111,1.1111111111111112,50,13,30.17
