o3_8,o3,pm10,pm25,co,so2,so2_24,no2,aqi,aqi_rank
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,5.0,5.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.002,2.0,4.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.0,2.0,4.0,3.0,0.0,0,7.0,34.09090909090909,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.001,2.0,4.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.002,4.0,6.0,2.7,0.0,0,7.0,30.681818181818183,0
0,0.002,4.0,6.0,2.7,0.0,0,7.0,30.681818181818183,0
0,0.002,4.0,6.0,2.7,0.0,0,7.0,30.681818181818183,0
0,0.002,4.0,6.0,2.7,0.0,0,7.0,30.681818181818183,0
0,0.002,4.0,6.0,2.7,0.0,0,7.0,30.681818181818183,0
0,0.002,4.0,6.0,2.7,0.0,0,7.0,30.681818181818183,0
0,0.001,3.0,5.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.001,3.0,5.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.001,3.0,5.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.001,3.0,5.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.001,3.0,5.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.001,3.0,5.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.018000000000000002,6.0,7.0,3.3,1.0,0,6.0,37.5,0
0,0.018000000000000002,6.0,7.0,3.3,1.0,0,6.0,37.5,0
0,0.018000000000000002,6.0,7.0,3.3,1.0,0,6.0,37.5,0
0,0.005,12.0,20.0,3.6,1.0,0,7.0,62.08040201005025,1
0,0.005,12.0,20.0,3.6,1.0,0,7.0,62.08040201005025,1
0,0.005,12.0,20.0,3.6,1.0,0,7.0,62.08040201005025,1
0,0.005,12.0,20.0,3.6,1.0,0,7.0,62.08040201005025,1
0,0.005,12.0,20.0,3.6,1.0,0,7.0,62.08040201005025,1
0,0.005,12.0,20.0,3.6,1.0,0,7.0,62.08040201005025,1
0,0.005,12.0,20.0,3.6,1.0,0,7.0,62.08040201005025,1
0,0.003,16.0,30.0,4.0,1.0,0,6.0,86.7035175879397,1
0,0.003,16.0,30.0,4.0,1.0,0,6.0,86.7035175879397,1
0,0.003,16.0,30.0,4.0,1.0,0,6.0,86.7035175879397,1
0,0.003,16.0,30.0,4.0,1.0,0,6.0,86.7035175879397,1
0,0.003,16.0,30.0,4.0,1.0,0,6.0,86.7035175879397,1
0,0.003,16.0,30.0,4.0,1.0,0,6.0,86.7035175879397,1
0,0.026,3.0,6.0,2.6,1.0,0,6.0,29.545454545454547,0
0,0.022,3.0,6.0,2.6,1.0,0,6.0,29.545454545454547,0
0,0.04,2.0,3.0,2.0,1.0,0,7.0,22.727272727272727,0
0,0.017,5.0,6.0,3.3,1.0,0,7.0,37.5,0
0,0.019,4.0,3.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.017,4.0,5.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.022,8.0,16.0,2.8,1.0,0,6.0,52.231155778894475,1
0,0.031,5.0,10.0,2.5,1.0,0,6.0,32.467532467532465,0
0,0.027000000000000003,3.0,4.0,2.9,1.0,0,6.0,32.95454545454545,0
0,0.019,5.0,8.0,2.5,1.0,0,6.0,28.409090909090907,0
0,0.022,2.0,3.0,2.7,1.0,0,6.0,30.681818181818183,0
0,0.014,3.0,3.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.019,5.0,7.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.022,3.0,4.0,2.9,1.0,0,6.0,32.95454545454545,0
0,0.012,4.0,4.0,3.9,1.0,0,7.0,44.31818181818181,0
0,0.019,4.0,4.0,3.1,1.0,0,6.0,35.22727272727273,0
0,0.005,3.0,6.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.001,8.0,10.0,3.7,1.0,0,7.0,42.04545454545455,0
0,0.006999999999999999,8.0,10.0,3.3,1.0,0,7.0,37.5,0
0,0.006999999999999999,8.0,10.0,3.3,1.0,0,7.0,37.5,0
0,0.004,6.0,8.0,3.6,1.0,0,7.0,40.90909090909091,0
0,0.008,309.0,302.0,3.5,1.0,0,6.0,326.2602602602603,5
0,0.006,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.006,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.01,4.0,6.0,2.6,1.0,0,7.0,29.545454545454547,0
0,0.006999999999999999,9.0,11.0,3.6,1.0,0,6.0,40.90909090909091,0
0,0.006999999999999999,9.0,11.0,3.6,1.0,0,6.0,40.90909090909091,0
0,0.006999999999999999,9.0,11.0,3.6,1.0,0,6.0,40.90909090909091,0
0,0.006999999999999999,9.0,11.0,3.6,1.0,0,6.0,40.90909090909091,0
0,0.006999999999999999,9.0,11.0,3.6,1.0,0,6.0,40.90909090909091,0
0,0.009000000000000001,6.0,9.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.003,15.0,28.0,3.9,1.0,0,6.0,81.77889447236181,1
0,0.003,15.0,28.0,3.9,1.0,0,6.0,81.77889447236181,1
0,0.036000000000000004,2.0,3.0,2.0,1.0,0,7.0,22.727272727272727,0
0,0.0,7.0,9.0,3.0,1.0,0,7.0,34.09090909090909,0
0,0.009000000000000001,3.0,5.0,3.5,1.0,0,6.0,39.77272727272727,0
0,0.024,2.0,3.0,2.7,1.0,0,6.0,30.681818181818183,0
0,0.002,6.0,9.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.009000000000000001,4.0,4.0,4.0,1.0,0,7.0,45.45454545454545,0
0,0.019,5.0,6.0,3.0,1.0,0,6.0,34.09090909090909,0
0,0.016,5.0,6.0,3.4,1.0,0,6.0,38.63636363636363,0
0,0.006,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.006,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.006,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.006,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.006,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.006,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.034,38.0,60.0,2.3,1.0,0,6.0,148.1897810218978,2
0,0.01,7.0,11.0,3.2,1.0,0,7.0,36.36363636363637,0
0,0.016,19.0,27.0,2.9,1.0,0,7.0,79.31658291457286,1
0,0.008,16.0,32.0,4.5,1.0,0,7.0,91.6281407035176,1
0,0.008,18.0,35.0,4.4,1.0,0,7.0,99.01507537688443,1
0,0.001,34.0,62.0,3.4,1.0,0,6.0,149.21167883211677,2
0,0.0,9.0,12.0,3.6,1.0,0,7.0,40.90909090909091,0
0,0.005,5.0,7.0,3.4,1.0,0,7.0,38.63636363636363,0
0,0.002,14.0,19.0,4.0,1.0,0,7.0,59.618090452261306,1
0,0.006999999999999999,12.0,10.0,3.2,1.0,0,7.0,36.36363636363637,0
0,0.004,8.0,11.0,3.9,1.0,0,7.0,44.31818181818181,0
0,0.004,7.0,11.0,3.6,1.0,0,7.0,40.90909090909091,0
0,0.0,11.0,12.0,4.7,1.0,0,6.0,53.0,1
0,0.006,8.0,9.0,3.3,1.0,0,7.0,37.5,0
0,0.014,14.0,13.0,2.9,1.0,0,6.0,42.20779220779221,0
0,0.012,12.0,13.0,3.2,1.0,0,6.0,42.20779220779221,0
0,0.006999999999999999,12.0,11.0,3.1,1.0,0,6.0,35.714285714285715,0
0,0.003,12.0,12.0,3.9,1.0,0,6.0,44.31818181818181,0
0,0.017,5.0,7.0,3.0,1.0,0,6.0,34.09090909090909,0
0,0.005,5.0,8.0,4.9,1.0,0,7.0,55.0,1
0,0.009000000000000001,8.0,9.0,3.3,1.0,0,6.0,37.5,0
0,0.006999999999999999,5.0,10.0,2.7,1.0,0,7.0,32.467532467532465,0
0,0.005,9.0,14.0,3.4,1.0,0,7.0,45.45454545454545,0
0,0.006999999999999999,7.0,9.0,2.9,0.0,0,7.0,32.95454545454545,0
0,0.012,71.0,117.0,3.3,1.0,0,6.0,177.31386861313868,3
0,0.014,6.0,7.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.02,31.0,58.0,2.7,1.0,0,6.0,147.16788321167883,2
0,0.003,10.0,12.0,3.7,1.0,0,7.0,42.04545454545455,0
0,0.012,5.0,6.0,2.5,1.0,0,7.0,28.409090909090907,0
0,0.02,6.0,12.0,2.5,1.0,0,7.0,38.96103896103896,0
0,0.018000000000000002,4.0,4.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.009000000000000001,9.0,14.0,3.0,1.0,0,7.0,45.45454545454545,0
0,0.001,7.0,10.0,3.8,1.0,0,7.0,43.18181818181818,0
0,0.009000000000000001,3.0,5.0,3.5,1.0,0,6.0,39.77272727272727,0
0,0.009000000000000001,3.0,5.0,3.5,1.0,0,6.0,39.77272727272727,0
0,0.009000000000000001,3.0,5.0,3.5,1.0,0,6.0,39.77272727272727,0
0,0.016,3.0,3.0,2.9,1.0,0,7.0,32.95454545454545,0
0,0.016,36.0,67.0,3.1,1.0,0,6.0,151.76642335766422,3
0,0.001,12.0,13.0,3.6,1.0,0,7.0,42.20779220779221,0
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.028999999999999998,3.0,4.0,7.9,16.0,0,7.0,85.0,1
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.006,13.0,7.0,9.6,32.0,0,7.0,102.6896551724138,2
0,0.001,4.0,4.0,9.2,45.0,0,7.0,98.0,1
0,0.001,4.0,4.0,9.2,45.0,0,7.0,98.0,1
0,0.001,4.0,4.0,9.2,45.0,0,7.0,98.0,1
0,0.001,4.0,4.0,9.2,45.0,0,7.0,98.0,1
0,0.001,4.0,4.0,9.2,45.0,0,7.0,98.0,1
0,0.001,4.0,4.0,9.2,45.0,0,7.0,98.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.006,3.0,4.0,8.0,25.0,0,6.0,86.0,1
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.004,4.0,3.0,10.5,37.0,0,7.0,117.89655172413794,2
0,0.012,12.0,5.0,9.4,30.0,0,7.0,100.0,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.040999999999999995,3.0,2.0,9.8,17.0,0,7.0,106.0689655172414,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.006999999999999999,6.0,4.0,8.6,28.0,0,7.0,92.0,1
0,0.019,3.0,3.0,9.1,21.0,0,7.0,97.0,1
0,0.019,3.0,3.0,9.1,21.0,0,7.0,97.0,1
0,0.019,3.0,3.0,9.1,21.0,0,7.0,97.0,1
0,0.019,3.0,3.0,9.1,21.0,0,7.0,97.0,1
0,0.019,3.0,3.0,9.1,21.0,0,7.0,97.0,1
