timestamp,day,month,year,time,partofday,is_RushHour,distance_to_airport,lon,lat,hum,tem
2018-03-10 12:39:53,10,3,2018,12:39:53,Afternoon,Not rush hour,2.4479731063093513,130.420321,33.588959,27.87,26.75
2018-03-10 12:39:54,10,3,2018,12:39:54,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,29.96,26.51
2018-03-10 12:39:56,10,3,2018,12:39:56,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,27.82,28.41
2018-03-10 12:39:59,10,3,2018,12:39:59,Afternoon,Not rush hour,2.4479731063093513,130.420321,33.588959,28.29,26.83
2018-03-10 12:40:01,10,3,2018,12:40:01,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,30.02,26.56
2018-03-10 12:40:02,10,3,2018,12:40:02,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,27.99,28.45
2018-03-10 12:40:05,10,3,2018,12:40:05,Afternoon,Not rush hour,2.4479731063093513,130.420321,33.588959,28.16,26.88
2018-03-10 12:40:06,10,3,2018,12:40:06,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.91,28.15
2018-03-10 12:40:07,10,3,2018,12:40:07,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,30.13,26.62
2018-03-10 12:40:09,10,3,2018,12:40:09,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,27.92,28.5
2018-03-10 12:40:12,10,3,2018,12:40:12,Afternoon,Not rush hour,2.4479731063093513,130.420321,33.588959,27.67,26.9
2018-03-10 12:40:13,10,3,2018,12:40:13,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.74,28.13
2018-03-10 12:40:14,10,3,2018,12:40:14,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,30.01,26.67
2018-03-10 12:40:15,10,3,2018,12:40:15,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.09,28.55
2018-03-10 12:40:18,10,3,2018,12:40:18,Afternoon,Not rush hour,2.4479731063093513,130.420321,33.588959,27.74,26.92
2018-03-10 12:40:20,10,3,2018,12:40:20,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,30.35,26.72
2018-03-10 12:40:22,10,3,2018,12:40:22,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,27.95,28.59
2018-03-10 12:40:25,10,3,2018,12:40:25,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.75,28.17
2018-03-10 12:40:26,10,3,2018,12:40:26,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,29.16,26.74
2018-03-10 12:40:28,10,3,2018,12:40:28,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.07,28.64
2018-03-10 12:40:31,10,3,2018,12:40:31,Afternoon,Not rush hour,2.4479731063093513,130.420321,33.588959,28.74,26.96
2018-03-10 12:40:32,10,3,2018,12:40:32,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,25.26,28.23
2018-03-10 12:40:33,10,3,2018,12:40:33,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,32.07,26.8
2018-03-10 12:40:34,10,3,2018,12:40:34,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,27.96,28.68
2018-03-10 12:40:37,10,3,2018,12:40:37,Afternoon,Not rush hour,2.43767283389454,130.420433,33.588951,28.87,26.97
2018-03-10 12:40:38,10,3,2018,12:40:38,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,25.6,28.27
2018-03-10 12:40:39,10,3,2018,12:40:39,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,29.69,26.86
2018-03-10 12:40:40,10,3,2018,12:40:40,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,27.67,28.72
2018-03-10 12:40:44,10,3,2018,12:40:44,Afternoon,Not rush hour,2.43767283389454,130.420433,33.588951,30.22,27.0
2018-03-10 12:40:46,10,3,2018,12:40:46,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,29.38,26.91
2018-03-10 12:40:47,10,3,2018,12:40:47,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,27.32,28.77
2018-03-10 12:40:50,10,3,2018,12:40:50,Afternoon,Not rush hour,2.43767283389454,130.420433,33.588951,28.95,27.04
2018-03-10 12:40:52,10,3,2018,12:40:52,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.47,26.94
2018-03-10 12:40:53,10,3,2018,12:40:53,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.33,28.82
2018-03-10 12:40:57,10,3,2018,12:40:57,Afternoon,Not rush hour,2.43767283389454,130.420433,33.588951,28.77,27.06
2018-03-10 12:40:59,10,3,2018,12:40:59,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.33,26.99
2018-03-10 12:41:00,10,3,2018,12:41:00,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.33,28.86
2018-03-10 12:41:03,10,3,2018,12:41:03,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,29.48,28.31
2018-03-10 12:41:05,10,3,2018,12:41:05,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.24,27.02
2018-03-10 12:41:06,10,3,2018,12:41:06,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.42,28.9
2018-03-10 12:41:10,10,3,2018,12:41:10,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,26.74,28.38
2018-03-10 12:41:11,10,3,2018,12:41:11,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.52,27.08
2018-03-10 12:41:13,10,3,2018,12:41:13,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.29,28.95
2018-03-10 12:41:16,10,3,2018,12:41:16,Afternoon,Not rush hour,2.43767283389454,130.420433,33.588951,28.21,27.09
2018-03-10 12:41:18,10,3,2018,12:41:18,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.51,27.14
2018-03-10 12:41:19,10,3,2018,12:41:19,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.77,29.0
2018-03-10 12:41:22,10,3,2018,12:41:22,Afternoon,Not rush hour,2.43767283389454,130.420433,33.588951,30.05,27.18
2018-03-10 12:41:24,10,3,2018,12:41:24,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,27.72,27.17
2018-03-10 12:41:25,10,3,2018,12:41:25,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,29.08,29.05
2018-03-10 12:41:27,10,3,2018,12:41:27,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,28.15,27.01
2018-03-10 12:41:28,10,3,2018,12:41:28,Afternoon,Not rush hour,2.43767283389454,130.420433,33.588951,30.03,27.25
2018-03-10 12:41:31,10,3,2018,12:41:31,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.46,27.23
2018-03-10 12:41:32,10,3,2018,12:41:32,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,29.13,29.11
2018-03-10 12:41:33,10,3,2018,12:41:33,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,24.12,28.92
2018-03-10 12:41:34,10,3,2018,12:41:34,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,28.11,27.05
2018-03-10 12:41:35,10,3,2018,12:41:35,Afternoon,Not rush hour,2.43767283389454,130.420433,33.588951,29.12,27.28
2018-03-10 12:41:38,10,3,2018,12:41:38,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,29.0,29.15
2018-03-10 12:41:40,10,3,2018,12:41:40,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,27.96,27.07
2018-03-10 12:41:41,10,3,2018,12:41:41,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.74,28.52
2018-03-10 12:41:43,10,3,2018,12:41:43,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.7,27.32
2018-03-10 12:41:45,10,3,2018,12:41:45,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.89,29.2
2018-03-10 12:41:46,10,3,2018,12:41:46,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.9,28.97
2018-03-10 12:41:48,10,3,2018,12:41:48,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.13,28.51
2018-03-10 12:41:50,10,3,2018,12:41:50,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.47,27.36
2018-03-10 12:41:51,10,3,2018,12:41:51,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,28.87,29.25
2018-03-10 12:41:53,10,3,2018,12:41:53,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,27.4,27.13
2018-03-10 12:41:54,10,3,2018,12:41:54,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.55,28.54
2018-03-10 12:41:56,10,3,2018,12:41:56,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,27.88,27.37
2018-03-10 12:41:58,10,3,2018,12:41:58,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,27.31,29.28
2018-03-10 12:41:59,10,3,2018,12:41:59,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.83,29.03
2018-03-10 12:42:00,10,3,2018,12:42:00,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.74,28.57
2018-03-10 12:42:02,10,3,2018,12:42:02,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.0,27.42
2018-03-10 12:42:05,10,3,2018,12:42:05,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.24,29.05
2018-03-10 12:42:06,10,3,2018,12:42:06,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,27.83,27.26
2018-03-10 12:42:09,10,3,2018,12:42:09,Afternoon,Not rush hour,2.4381077149824675,130.42042800000002,33.588955,28.41,27.49
2018-03-10 12:42:10,10,3,2018,12:42:10,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,26.14,29.37
2018-03-10 12:42:12,10,3,2018,12:42:12,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.82,29.06
2018-03-10 12:42:13,10,3,2018,12:42:13,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,25.1,28.62
2018-03-10 12:42:16,10,3,2018,12:42:16,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.66,29.42
2018-03-10 12:42:18,10,3,2018,12:42:18,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.93,29.12
2018-03-10 12:42:19,10,3,2018,12:42:19,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.26,28.61
2018-03-10 12:42:23,10,3,2018,12:42:23,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.67,29.46
2018-03-10 12:42:24,10,3,2018,12:42:24,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,28.87,27.4
2018-03-10 12:42:25,10,3,2018,12:42:25,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,34.11,27.56
2018-03-10 12:42:29,10,3,2018,12:42:29,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.47,29.49
2018-03-10 12:42:31,10,3,2018,12:42:31,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.19,29.16
2018-03-10 12:42:32,10,3,2018,12:42:32,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,37.5,27.58
2018-03-10 12:42:36,10,3,2018,12:42:36,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,26.73,29.54
2018-03-10 12:42:37,10,3,2018,12:42:37,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,28.99,27.48
2018-03-10 12:42:38,10,3,2018,12:42:38,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,37.33,27.61
2018-03-10 12:42:42,10,3,2018,12:42:42,Afternoon,Not rush hour,2.438655604279454,130.420422,33.588956,32.32,24.61
2018-03-10 12:42:44,10,3,2018,12:42:44,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,28.12,27.51
2018-03-10 12:42:45,10,3,2018,12:42:45,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,35.21,27.64
2018-03-10 12:42:46,10,3,2018,12:42:46,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.7,29.07
2018-03-10 12:42:48,10,3,2018,12:42:48,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,26.65,29.65
2018-03-10 12:42:50,10,3,2018,12:42:50,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,28.17,27.55
2018-03-10 12:42:51,10,3,2018,12:42:51,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,34.48,27.66
2018-03-10 12:42:52,10,3,2018,12:42:52,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.39,29.09
2018-03-10 12:42:55,10,3,2018,12:42:55,Afternoon,Not rush hour,2.438655604279454,130.420422,33.588956,31.78,24.69
2018-03-10 12:42:57,10,3,2018,12:42:57,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.82,29.28
2018-03-10 12:42:58,10,3,2018,12:42:58,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.3,29.12
2018-03-10 12:43:01,10,3,2018,12:43:01,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,26.4,29.73
2018-03-10 12:43:03,10,3,2018,12:43:03,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.17,29.27
2018-03-10 12:43:04,10,3,2018,12:43:04,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,34.21,27.73
2018-03-10 12:43:05,10,3,2018,12:43:05,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.5,29.17
2018-03-10 12:43:08,10,3,2018,12:43:08,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.36,29.78
2018-03-10 12:43:09,10,3,2018,12:43:09,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,28.43,27.68
2018-03-10 12:43:10,10,3,2018,12:43:10,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.12,28.62
2018-03-10 12:43:11,10,3,2018,12:43:11,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.56,29.2
2018-03-10 12:43:14,10,3,2018,12:43:14,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.79,29.82
2018-03-10 12:43:16,10,3,2018,12:43:16,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,23.9,28.69
2018-03-10 12:43:17,10,3,2018,12:43:17,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,30.86,27.72
2018-03-10 12:43:18,10,3,2018,12:43:18,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.91,29.24
2018-03-10 12:43:21,10,3,2018,12:43:21,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.88,29.87
2018-03-10 12:43:22,10,3,2018,12:43:22,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,30.58,27.77
2018-03-10 12:43:23,10,3,2018,12:43:23,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,29.8,27.81
2018-03-10 12:43:24,10,3,2018,12:43:24,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.87,29.28
2018-03-10 12:43:27,10,3,2018,12:43:27,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.74,29.91
2018-03-10 12:43:28,10,3,2018,12:43:28,Afternoon,Not rush hour,2.438754888552556,130.420421,33.588955,25.62,27.85
2018-03-10 12:43:29,10,3,2018,12:43:29,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.36,29.38
2018-03-10 12:43:30,10,3,2018,12:43:30,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,32.77,27.85
2018-03-10 12:43:31,10,3,2018,12:43:31,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.6,29.31
2018-03-10 12:43:33,10,3,2018,12:43:33,Afternoon,Not rush hour,2.438655604279454,130.420422,33.588956,30.55,24.92
2018-03-10 12:43:35,10,3,2018,12:43:35,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.1,29.38
2018-03-10 12:43:36,10,3,2018,12:43:36,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,28.86,27.79
2018-03-10 12:43:37,10,3,2018,12:43:37,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.83,29.34
2018-03-10 12:43:39,10,3,2018,12:43:39,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.99,29.98
2018-03-10 12:43:40,10,3,2018,12:43:40,Afternoon,Not rush hour,2.438754888552556,130.420421,33.588955,25.21,27.89
2018-03-10 12:43:41,10,3,2018,12:43:41,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.36,28.78
2018-03-10 12:43:42,10,3,2018,12:43:42,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.4,29.42
2018-03-10 12:43:43,10,3,2018,12:43:43,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,26.16,29.38
2018-03-10 12:43:46,10,3,2018,12:43:46,Afternoon,Not rush hour,2.438655604279454,130.420422,33.588956,30.96,24.99
2018-03-10 12:43:48,10,3,2018,12:43:48,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,23.37,29.44
2018-03-10 12:43:49,10,3,2018,12:43:49,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,27.76,27.77
2018-03-10 12:43:50,10,3,2018,12:43:50,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.67,29.41
2018-03-10 12:43:52,10,3,2018,12:43:52,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,24.68,30.06
2018-03-10 12:43:53,10,3,2018,12:43:53,Afternoon,Not rush hour,2.438655604279454,130.420422,33.588956,31.35,25.04
2018-03-10 12:43:54,10,3,2018,12:43:54,Afternoon,Not rush hour,2.437765286121071,130.420432,33.588951,28.78,27.98
2018-03-10 12:43:55,10,3,2018,12:43:55,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,30.91,27.87
2018-03-10 12:43:56,10,3,2018,12:43:56,Afternoon,Not rush hour,2.437922808368058,130.42043,33.588955,25.82,29.44
2018-03-10 12:43:59,10,3,2018,12:43:59,Afternoon,Not rush hour,2.438655604279454,130.420422,33.588956,30.88,25.09
2018-03-10 12:44:01,10,3,2018,12:44:01,Afternoon,Not rush hour,2.4398955204658472,130.420408,33.588964000000004,22.98,29.49
2018-03-10 12:44:02,10,3,2018,12:44:02,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,30.3,27.9
2018-03-10 12:44:03,10,3,2018,12:44:03,Afternoon,Not rush hour,2.435156061247167,130.42046000000002,33.588954,27.42,29.34
2018-03-10 12:44:05,10,3,2018,12:44:05,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,27.09,28.7
2018-03-10 12:44:06,10,3,2018,12:44:06,Afternoon,Not rush hour,2.438655604279454,130.420422,33.588956,30.46,25.14
2018-03-10 12:44:07,10,3,2018,12:44:07,Afternoon,Not rush hour,2.437580381681337,130.420434,33.588951,24.64,28.82
2018-03-10 12:44:08,10,3,2018,12:44:08,Afternoon,Not rush hour,2.437915975437635,130.42043,33.588956,32.43,27.94
2018-03-10 12:44:09,10,3,2018,12:44:09,Afternoon,Not rush hour,2.435156061247167,130.42046000000002,33.588954,27.49,29.37
2018-03-10 12:44:11,10,3,2018,12:44:11,Afternoon,Not rush hour,2.4385699817528184,130.420423,33.588955,25.17,30.19
2018-03-10 12:44:12,10,3,2018,12:44:12,Afternoon,Not rush hour,2.438655604279454,130.420422,33.588956,32.82,25.16
