o3_8,o3,pm10,pm25,co,so2,so2_24,no2,aqi,aqi_rank
0,0.006999999999999999,3.0,4.0,1.3,10.0,0,7.0,14.772727272727273,0
0,0.006,4.0,2.0,7.9,33.0,0,5.0,85.0,1
0,0.001,3.0,2.0,7.1,29.0,0,6.0,77.0,1
0,0.009000000000000001,195.0,373.0,5.6,27.0,0,7.0,408.3549032688459,5
0,0.006999999999999999,8.0,8.0,4.3,33.0,0,7.0,48.86363636363636,0
0,0.003,2.0,2.0,6.4,27.0,0,7.0,70.0,1
0,0.017,7.0,15.0,3.9,1.0,0,6.0,48.701298701298704,0
0,0.003,8.0,9.0,6.9,44.0,0,7.0,75.0,1
0,0.002,2.0,3.0,6.7,20.0,0,7.0,73.0,1
0,0.002,8.0,7.0,4.8,45.0,0,7.0,54.0,1
0,0.002,19.0,37.0,2.9,1.0,0,7.0,91.92592592592592,1
0,0.004,6.0,8.0,8.1,38.0,0,5.0,87.0,1
0,0.015,7.0,9.0,2.2,1.0,0,7.0,29.220779220779217,0
0,0.005,3.0,2.0,8.1,37.0,0,4.0,87.0,1
0,0.003,4.0,5.0,8.0,38.0,0,5.0,86.0,1
0,0.012,8.0,4.0,5.5,29.0,0,7.0,61.0,1
0,0.001,6.0,5.0,7.7,36.0,0,6.0,83.0,1
0,0.001,7.0,7.0,5.6,23.0,0,10.0,62.0,1
0,0.006999999999999999,22.0,34.0,4.5,55.0,0,7.0,96.55276381909547,1
0,0.002,1.0,1.0,7.9,25.0,0,7.0,85.0,1
0,0.004,7.0,6.0,7.6,35.0,0,6.0,82.0,1
0,0.012,186.0,344.0,6.6,22.0,0,7.0,346.86086086086084,5
0,0.002,0.0,0.0,1.4,15.0,0,7.0,15.909090909090908,0
0,0.013999999999999999,4.0,4.0,19.5,23.0,0,9.0,214.15436241610738,4
0,0.013000000000000001,5.0,4.0,1.8,22.0,0,7.0,20.454545454545453,0
0,0.011000000000000001,4.0,7.0,2.9,1.0,0,7.0,32.95454545454545,0
0,0.012,7.0,14.0,2.3,1.0,0,6.0,45.45454545454545,0
0,0.0,98.0,83.0,7.1,30.0,0,8.0,159.9416058394161,3
0,0.008,2.0,3.0,1.9,29.0,0,7.0,21.59090909090909,0
0,0.001,20.0,24.0,6.6,41.0,0,7.0,72.0,1
0,0.008,3.0,5.0,2.2,0.0,0,6.0,25.0,0
0,0.01,6.0,6.0,8.1,29.0,0,8.0,87.0,1
0,0.011000000000000001,7.0,5.0,7.0,25.0,0,8.0,76.0,1
0,0.005,5.0,6.0,7.0,31.0,0,6.0,76.0,1
0,0.008,16.0,21.0,9.3,27.0,0,7.0,99.0,1
0,0.004,172.0,324.0,8.1,31.0,0,7.0,337.05105105105105,5
0,0.019,4.0,6.0,7.5,33.0,0,8.0,81.0,1
0,0.009000000000000001,24.0,47.0,7.7,23.0,0,8.0,117.85185185185185,2
0,0.005,6.0,5.0,1.8,38.0,0,7.0,20.454545454545453,0
0,0.02,5.0,8.0,3.0,1.0,0,11.0,34.09090909090909,0
0,0.004,6.0,7.0,1.4,24.0,0,7.0,22.72727272727273,0
0,0.018000000000000002,7.0,12.0,3.6,1.0,0,6.0,40.90909090909091,0
0,0.006999999999999999,11.0,16.0,5.6,53.0,0,7.0,62.0,1
0,0.013999999999999999,4.0,5.0,2.9,1.0,0,7.0,32.95454545454545,0
0,0.018000000000000002,8.0,16.0,3.4,1.0,0,6.0,52.231155778894475,1
0,0.003,6.0,9.0,6.3,31.0,0,8.0,69.0,1
0,0.005,4.0,8.0,2.5,1.0,0,6.0,28.40909090909091,0
0,0.016,5.0,7.0,3.6,1.0,0,6.0,40.90909090909091,0
0,0.003,6.0,5.0,6.8,28.0,0,8.0,74.0,1
0,0.002,39.0,74.0,7.1,38.0,0,5.0,155.34306569343065,3
0,0.004,4.0,6.0,1.2,17.0,0,7.0,19.48051948051948,0
0,0.008,10.0,10.0,3.8,1.0,0,7.0,43.18181818181818,0
0,0.032,7.0,2.0,1.3,15.0,0,7.0,14.772727272727273,0
0,0.006999999999999999,3.0,2.0,6.5,38.0,0,7.0,71.0,1
0,0.002,12.0,18.0,8.1,35.0,0,6.0,87.0,1
0,0.012,8.0,13.0,7.8,33.0,0,7.0,84.0,1
0,0.013000000000000001,3.0,3.0,5.7,31.0,0,7.0,63.0,1
0,0.006999999999999999,3.0,5.0,1.2,10.0,0,7.0,16.233766233766232,0
0,0.006999999999999999,6.0,2.0,7.3,24.0,0,8.0,79.0,1
0,0.009000000000000001,3.0,3.0,2.0,37.0,0,7.0,22.72727272727273,0
0,0.013000000000000001,15.0,29.0,5.1,35.0,0,8.0,84.24120603015075,1
0,0.008,47.0,91.0,7.5,25.0,0,6.0,164.02919708029196,3
0,0.002,4.0,4.0,7.6,33.0,0,7.0,82.0,1
0,0.001,4.0,5.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.008,6.0,7.0,1.4,22.0,0,7.0,22.72727272727273,0
0,0.027000000000000003,8.0,3.0,5.8,25.0,0,7.0,64.0,1
0,0.002,3.0,3.0,7.3,30.0,0,6.0,79.0,1
0,0.013000000000000001,4.0,6.0,5.3,33.0,0,7.0,59.0,1
0,0.01,6.0,8.0,2.2,38.0,0,7.0,25.97402597402597,0
0,0.012,10.0,7.0,5.0,30.0,0,8.0,56.0,1
0,0.008,78.0,153.0,8.7,24.0,0,6.0,202.22622622622623,4
0,0.001,14.0,15.0,6.9,31.0,0,8.0,75.0,1
0,0.003,7.0,5.0,10.2,34.0,0,7.0,112.82758620689656,2
0,0.001,7.0,5.0,5.5,28.0,0,7.0,61.0,1
0,0.008,5.0,5.0,9.2,25.0,0,7.0,98.0,1
0,0.004,4.0,2.0,7.3,23.0,0,7.0,79.0,1
0,0.027000000000000003,4.0,6.0,7.4,27.0,0,9.0,80.0,1
0,0.004,8.0,5.0,7.3,45.0,0,5.0,79.0,1
0,0.01,5.0,4.0,3.2,1.0,0,7.0,36.36363636363637,0
0,0.012,13.0,5.0,5.4,15.0,0,8.0,60.0,1
0,0.009000000000000001,6.0,4.0,7.7,29.0,0,6.0,83.0,1
0,0.003,5.0,9.0,3.0,1.0,0,6.0,34.09090909090909,0
0,0.003,23.0,39.0,5.6,29.0,0,7.0,97.11111111111113,1
0,0.022000000000000002,5.0,5.0,6.3,37.0,0,7.0,69.0,1
0,0.017,16.0,9.0,3.7,1.0,0,8.0,42.04545454545455,0
0,0.005,3.0,4.0,7.1,34.0,0,7.0,77.0,1
0,0.002,1.0,1.0,7.6,27.0,0,6.0,82.0,1
0,0.019,1.0,1.0,1.3,14.0,0,7.0,14.772727272727273,0
0,0.008,5.0,11.0,5.0,1.0,0,7.0,56.0,1
0,0.012,8.0,6.0,1.6,21.0,0,7.0,19.48051948051948,0
0,0.003,4.0,3.0,6.8,29.0,0,6.0,74.0,1
0,0.006999999999999999,12.0,6.0,7.0,45.0,0,3.0,76.0,1
0,0.011000000000000001,4.0,4.0,6.7,40.0,0,6.0,73.0,1
0,0.006,5.0,8.0,3.2,1.0,0,7.0,36.36363636363637,0
0,0.012,11.0,14.0,5.1,33.0,0,8.0,57.0,1
0,0.003,23.0,43.0,4.3,34.0,0,7.0,107.48148148148148,2
0,0.006999999999999999,11.0,11.0,4.0,1.0,0,7.0,45.45454545454545,0
0,0.008,4.0,4.0,2.0,55.0,0,7.0,22.72727272727273,0
0,0.005,4.0,3.0,9.0,32.0,0,8.0,96.0,1
0,0.091,1.0,2.0,2.2,1.0,0,6.0,25.0,0
0,0.003,53.0,99.0,9.9,39.0,0,8.0,168.11678832116792,3
0,0.016,6.0,7.0,5.1,1.0,0,6.0,57.0,1
0,0.011000000000000001,101.0,197.0,6.7,19.0,0,7.0,223.80780780780785,4
0,0.004,6.0,5.0,9.3,34.0,0,7.0,99.0,1
0,0.003,206.0,386.0,7.9,32.0,0,6.0,412.60440293529024,5
0,0.003,1.0,2.0,2.1,1.0,0,6.0,23.863636363636363,0
0,0.005,2.0,2.0,6.6,21.0,0,7.0,72.0,1
0,0.005,13.0,11.0,3.0,1.0,0,7.0,35.714285714285715,0
0,0.006999999999999999,6.0,8.0,3.2,1.0,0,7.0,36.36363636363637,0
0,0.002,8.0,5.0,7.6,41.0,0,8.0,82.0,1
0,0.002,6.0,4.0,7.8,49.0,0,8.0,84.0,1
0,0.004,5.0,4.0,8.9,29.0,0,7.0,95.0,1
0,0.002,6.0,5.0,1.3,20.0,0,7.0,16.233766233766232,0
0,0.021,7.0,4.0,5.5,28.0,0,7.0,61.0,1
0,0.004,8.0,7.0,3.7,1.0,0,7.0,42.04545454545455,0
0,0.016,5.0,5.0,5.3,28.0,0,7.0,59.0,1
0,0.006,1.0,1.0,7.4,34.0,0,6.0,80.0,1
0,0.001,5.0,6.0,1.4,22.0,0,7.0,19.48051948051948,0
0,0.011000000000000001,4.0,5.0,3.5,1.0,0,7.0,39.77272727272727,0
0,0.005,11.0,6.0,7.2,31.0,0,10.0,78.0,1
0,0.009000000000000001,5.0,4.0,2.1,34.0,0,7.0,23.863636363636363,0
0,0.003,3.0,3.0,9.5,30.0,0,7.0,101.0,2
0,0.002,4.0,5.0,6.4,22.0,0,7.0,70.0,1
0,0.003,10.0,8.0,7.8,37.0,0,6.0,84.0,1
0,0.006,4.0,7.0,6.6,22.0,0,8.0,72.0,1
0,0.003,7.0,11.0,5.6,28.0,0,8.0,62.0,1
0,0.002,4.0,4.0,7.6,31.0,0,7.0,82.0,1
0,0.002,5.0,7.0,1.4,23.0,0,6.0,22.72727272727273,0
0,0.008,382.0,397.0,5.3,31.0,0,8.0,416.2001334222815,5
0,0.004,9.0,13.0,11.1,35.0,0,8.0,128.0344827586207,2
0,0.001,6.0,9.0,6.7,34.0,0,6.0,73.0,1
0,0.0,6.0,2.0,1.5,19.0,0,6.0,17.045454545454547,0
0,0.005,4.0,2.0,7.3,34.0,0,5.0,79.0,1
0,0.009000000000000001,6.0,6.0,6.0,31.0,0,8.0,66.0,1
0,0.011000000000000001,10.0,7.0,5.9,45.0,0,7.0,65.0,1
0,0.006999999999999999,6.0,10.0,3.3,1.0,0,7.0,37.5,0
0,0.006999999999999999,6.0,6.0,7.5,31.0,0,7.0,81.0,1
0,0.004,3.0,7.0,1.9,1.0,0,6.0,22.72727272727273,0
0,0.002,7.0,3.0,7.4,32.0,0,7.0,80.0,1
0,0.004,13.0,15.0,6.8,31.0,0,7.0,74.0,1
0,0.006999999999999999,7.0,11.0,3.6,1.0,0,8.0,40.90909090909091,0
0,0.006999999999999999,7.0,9.0,6.3,26.0,0,8.0,69.0,1
0,0.003,6.0,6.0,6.6,40.0,0,8.0,72.0,1
0,0.009000000000000001,5.0,7.0,8.1,26.0,0,8.0,87.0,1
0,0.022000000000000002,3.0,3.0,7.3,19.0,0,7.0,79.0,1
0,0.009000000000000001,4.0,5.0,7.3,23.0,0,7.0,79.0,1
0,0.01,4.0,5.0,10.2,31.0,0,7.0,112.82758620689656,2
0,0.006,5.0,4.0,9.1,30.0,0,6.0,97.0,1
0,0.006999999999999999,4.0,3.0,7.5,31.0,0,6.0,81.0,1
0,0.013999999999999999,3.0,4.0,2.8,1.0,0,7.0,31.818181818181817,0
0,0.006,11.0,12.0,6.6,29.0,0,7.0,72.0,1
0,0.005,3.0,3.0,6.4,28.0,0,7.0,70.0,1
0,0.009000000000000001,10.0,9.0,2.0,38.0,0,7.0,29.220779220779217,0
0,0.0,5.0,4.0,1.7,25.0,0,7.0,19.318181818181817,0
0,0.032,8.0,16.0,2.0,1.0,0,6.0,52.231155778894475,1
0,0.001,2.0,2.0,7.5,31.0,0,7.0,81.0,1
0,0.002,1.0,1.0,6.4,17.0,0,7.0,70.0,1
0,0.008,1.0,1.0,8.1,25.0,0,6.0,87.0,1
0,0.003,7.0,4.0,7.3,37.0,0,7.0,79.0,1
0,0.001,5.0,5.0,7.1,42.0,0,7.0,77.0,1
0,0.006,7.0,6.0,2.1,34.0,0,7.0,23.863636363636363,0
0,0.012,6.0,8.0,6.4,20.0,0,8.0,70.0,1
0,0.006,5.0,7.0,10.0,31.0,0,8.0,109.44827586206895,2
0,0.001,3.0,2.0,8.2,39.0,0,8.0,88.0,1
0,0.006,4.0,4.0,6.3,31.0,0,7.0,69.0,1
0,0.006999999999999999,3.0,4.0,3.6,1.0,0,7.0,40.90909090909091,0
0,0.006999999999999999,4.0,8.0,4.4,1.0,0,8.0,50.0,1
0,0.012,4.0,5.0,5.6,30.0,0,7.0,62.0,1
0,0.012,4.0,7.0,5.6,2.0,0,7.0,62.0,1
0,0.004,8.0,7.0,6.7,23.0,0,7.0,73.0,1
0,0.006999999999999999,58.0,101.0,7.8,32.0,0,5.0,169.13868613138686,3
0,0.005,7.0,10.0,2.0,33.0,0,7.0,32.467532467532465,0
0,0.002,6.0,10.0,7.5,32.0,0,6.0,81.0,1
0,0.002,23.0,44.0,4.5,24.0,0,7.0,110.07407407407408,2
0,0.0,36.0,67.0,7.3,24.0,0,7.0,151.76642335766422,3
0,0.025,6.0,9.0,6.6,29.0,0,6.0,72.0,1
0,0.015,11.0,19.0,6.5,40.0,0,7.0,71.0,1
0,0.006,3.0,2.0,7.7,26.0,0,6.0,83.0,1
0,0.013999999999999999,8.0,14.0,3.1,1.0,0,11.0,45.45454545454545,0
0,0.019,3.0,4.0,10.3,23.0,0,7.0,114.51724137931036,2
0,0.013000000000000001,7.0,5.0,4.0,1.0,0,7.0,45.45454545454545,0
0,0.011000000000000001,7.0,6.0,3.2,1.0,0,7.0,36.36363636363637,0
0,0.015,3.0,3.0,7.6,12.0,0,6.0,82.0,1
0,0.013000000000000001,3.0,4.0,2.9,1.0,0,7.0,32.95454545454545,0
0,0.0,2.0,2.0,7.7,32.0,0,6.0,83.0,1
0,0.01,1.0,3.0,8.4,21.0,0,6.0,90.0,1
0,0.006,5.0,3.0,6.5,30.0,0,7.0,71.0,1
0,0.005,96.0,179.0,1.7,28.0,0,7.0,214.97897897897897,4
0,0.006,4.0,3.0,5.5,25.0,0,7.0,61.0,1
0,0.013999999999999999,145.0,281.0,7.9,23.0,0,2.0,443.98245614035085,5
0,0.018000000000000002,59.0,86.0,7.0,15.0,0,7.0,161.47445255474452,3
0,0.009000000000000001,4.0,4.0,1.9,30.0,0,7.0,21.59090909090909,0
0,0.003,4.0,4.0,4.9,26.0,0,7.0,55.0,1
0,0.009000000000000001,49.0,95.0,6.1,32.0,0,7.0,166.0729927007299,3
0,0.006999999999999999,9.0,11.0,2.7,1.0,0,6.0,35.714285714285715,0
0,0.02,5.0,5.0,6.6,28.0,0,7.0,72.0,1
0,0.011000000000000001,75.0,147.0,6.6,19.0,0,7.0,192.64233576642332,3
0,0.002,6.0,2.0,6.2,33.0,0,7.0,68.0,1
0,0.012,5.0,4.0,5.8,31.0,0,8.0,64.0,1
0,0.001,17.0,26.0,5.1,31.0,0,7.0,76.85427135678394,1
0,0.002,27.0,50.0,4.9,31.0,0,7.0,125.62962962962965,2
0,0.003,9.0,12.0,8.1,39.0,0,7.0,87.0,1
0,0.003,9.0,10.0,7.0,27.0,0,7.0,76.0,1
0,0.005,6.0,6.0,7.7,35.0,0,10.0,83.0,1
0,0.003,4.0,5.0,7.6,32.0,0,7.0,82.0,1
0,0.006,4.0,5.0,7.9,26.0,0,6.0,85.0,1
0,0.001,6.0,6.0,1.3,21.0,0,7.0,19.48051948051948,0
0,0.013000000000000001,6.0,5.0,7.0,27.0,0,8.0,76.0,1
0,0.012,4.0,7.0,6.9,33.0,0,7.0,75.0,1
0,0.005,5.0,7.0,7.4,28.0,0,7.0,80.0,1
0,0.012,5.0,3.0,6.0,31.0,0,8.0,66.0,1
0,0.006,20.0,31.0,4.7,34.0,0,8.0,89.16582914572867,1
0,0.006,20.0,33.0,5.6,26.0,0,7.0,94.09045226130655,1
0,0.006,2.0,3.0,1.3,11.0,0,7.0,14.772727272727273,0
0,0.004,5.0,5.0,6.4,24.0,0,7.0,70.0,1
0,0.006999999999999999,194.0,368.0,6.3,30.0,0,7.0,406.7204803202135,5
0,0.003,3.0,3.0,5.5,29.0,0,8.0,61.0,1
0,0.008,2.0,1.0,7.4,24.0,0,8.0,80.0,1
0,0.01,9.0,17.0,7.5,33.0,0,7.0,81.0,1
0,0.001,4.0,3.0,8.3,31.0,0,5.0,89.0,1
0,0.003,12.0,9.0,8.1,37.0,0,8.0,87.0,1
0,0.002,8.0,18.0,5.4,1.0,0,7.0,60.0,1
0,0.005,6.0,6.0,1.8,29.0,0,7.0,20.454545454545453,0
0,0.013999999999999999,14.0,10.0,7.0,32.0,0,7.0,76.0,1
0,0.013999999999999999,7.0,9.0,8.1,34.0,0,3.0,87.0,1
0,0.027000000000000003,53.0,97.0,6.7,25.0,0,9.0,167.09489051094891,3
0,0.008,27.0,42.0,6.1,32.0,0,7.0,104.88888888888887,2
0,0.013999999999999999,8.0,10.0,6.6,36.0,0,8.0,72.0,1
0,0.004,4.0,5.0,8.0,24.0,0,10.0,86.0,1
0,0.0,4.0,6.0,3.4,1.0,0,7.0,38.63636363636363,0
0,0.005,3.0,3.0,7.3,29.0,0,8.0,79.0,1
0,0.005,20.0,33.0,4.7,32.0,0,8.0,94.09045226130655,1
0,0.005,25.0,43.0,5.2,36.0,0,7.0,107.48148148148148,2
0,0.004,20.0,33.0,5.5,28.0,0,7.0,94.09045226130655,1
0,0.004,3.0,1.0,2.0,33.0,0,7.0,22.72727272727273,0
0,0.0,3.0,6.0,6.4,29.0,0,8.0,70.0,1
0,0.017,5.0,7.0,4.5,1.0,0,8.0,51.0,1
0,0.011000000000000001,5.0,4.0,7.1,47.0,0,6.0,77.0,1
0,0.001,3.0,3.0,7.4,29.0,0,6.0,80.0,1
0,0.004,4.0,2.0,7.8,26.0,0,7.0,84.0,1
0,0.005,22.0,29.0,4.6,58.0,0,7.0,84.24120603015075,1
0,0.015,8.0,4.0,7.1,35.0,0,4.0,77.0,1
0,0.016,4.0,4.0,2.0,0.0,0,7.0,22.72727272727273,0
0,0.002,5.0,6.0,7.4,21.0,0,10.0,80.0,1
0,0.009000000000000001,4.0,7.0,2.8,1.0,0,12.0,31.818181818181817,0
0,0.022000000000000002,133.0,253.0,6.2,14.0,0,7.0,302.22622622622623,5
0,0.001,5.0,9.0,3.4,1.0,0,6.0,38.63636363636363,0
0,0.026000000000000002,86.0,122.0,7.1,17.0,0,7.0,179.86861313868613,3
0,0.005,5.0,7.0,2.7,1.0,0,7.0,30.681818181818183,0
0,0.006999999999999999,7.0,13.0,4.8,1.0,0,8.0,54.0,1
0,0.005,9.0,8.0,6.3,48.0,0,8.0,69.0,1
0,0.001,9.0,9.0,6.6,26.0,0,8.0,72.0,1
0,0.0,3.0,4.0,7.6,25.0,0,6.0,82.0,1
0,0.019,3.0,4.0,8.7,21.0,0,6.0,93.0,1
0,0.021,3.0,2.0,7.1,26.0,0,8.0,77.0,1
0,0.009000000000000001,4.0,3.0,2.0,42.0,0,7.0,22.72727272727273,0
0,0.0,3.0,1.0,5.2,22.0,0,7.0,58.0,1
0,0.003,6.0,3.0,7.7,35.0,0,5.0,83.0,1
0,0.006,16.0,10.0,1.9,32.0,0,7.0,32.467532467532465,0
0,0.003,9.0,8.0,1.7,26.0,0,7.0,25.97402597402597,0
0,0.003,177.0,325.0,7.0,30.0,0,7.0,337.5415415415416,5
0,0.009000000000000001,90.0,120.0,7.8,32.0,0,6.0,178.84671532846713,3
0,0.001,7.0,3.0,5.5,32.0,0,7.0,61.0,1
0,0.015,7.0,15.0,2.8,1.0,0,11.0,48.701298701298704,0
0,0.008,3.0,4.0,6.4,41.0,0,7.0,70.0,1
0,0.008,5.0,4.0,6.4,35.0,0,7.0,70.0,1
0,0.008,2.0,2.0,8.5,30.0,0,7.0,91.0,1
0,0.001,2.0,3.0,6.8,25.0,0,7.0,74.0,1
0,0.008,2.0,2.0,7.6,24.0,0,5.0,82.0,1
0,0.004,2.0,1.0,1.3,17.0,0,7.0,14.772727272727273,0
0,0.003,8.0,6.0,1.5,23.0,0,7.0,19.48051948051948,0
0,0.0,17.0,28.0,5.4,25.0,0,7.0,81.77889447236181,1
0,0.016,4.0,4.0,3.2,1.0,0,8.0,36.36363636363637,0
0,0.005,3.0,2.0,8.7,27.0,0,7.0,93.0,1
0,0.009000000000000001,6.0,13.0,3.0,1.0,0,6.0,42.20779220779221,0
0,0.003,10.0,8.0,7.8,37.0,0,6.0,84.0,1
0,0.01,5.0,3.0,2.9,1.0,0,7.0,32.95454545454545,0
0,0.004,11.0,7.0,6.9,25.0,0,10.0,75.0,1
0,0.0,3.0,4.0,7.3,34.0,0,7.0,79.0,1
0,0.008,16.0,31.0,7.0,36.0,0,7.0,89.16582914572867,1
0,0.004,3.0,2.0,7.9,31.0,0,8.0,85.0,1
0,0.008,10.0,9.0,4.4,35.0,0,7.0,50.0,1
0,0.012,6.0,5.0,4.9,30.0,0,8.0,55.0,1
0,0.006,3.0,4.0,1.2,10.0,0,7.0,13.636363636363635,0
0,0.001,6.0,9.0,6.3,30.0,0,8.0,69.0,1
0,0.005,13.0,6.0,7.3,44.0,0,9.0,79.0,1
0,0.0,176.0,334.0,5.7,48.0,0,7.0,341.95595595595603,5
0,0.026000000000000002,354.0,399.0,7.3,17.0,0,7.0,416.8539026017345,5
0,0.019,7.0,12.0,6.7,14.0,0,7.0,73.0,1
0,0.006999999999999999,3.0,3.0,6.3,27.0,0,7.0,69.0,1
0,0.042,4.0,6.0,13.0,22.0,0,11.0,159.44827586206898,3
0,0.001,5.0,8.0,5.5,30.0,0,8.0,61.0,1
0,0.002,29.0,48.0,3.9,32.0,0,7.0,120.44444444444444,2
0,0.004,4.0,3.0,7.6,49.0,0,6.0,82.0,1
0,0.004,2.0,4.0,2.1,1.0,0,11.0,23.863636363636363,0
0,0.013000000000000001,4.0,6.0,3.6,1.0,0,7.0,40.90909090909091,0
0,0.003,19.0,36.0,8.0,35.0,0,7.0,89.33333333333331,1
0,0.011000000000000001,12.0,23.0,3.0,1.0,0,11.0,69.46733668341709,1
0,0.019,2.0,2.0,2.4,0.0,0,7.0,27.27272727272727,0
0,0.0,4.0,7.0,7.5,39.0,0,6.0,81.0,1
0,0.005,23.0,43.0,4.0,37.0,0,6.0,107.48148148148148,2
0,0.005,7.0,6.0,2.0,31.0,0,7.0,22.72727272727273,0
0,0.008,4.0,6.0,7.8,25.0,0,8.0,84.0,1
0,0.008,7.0,7.0,7.4,44.0,0,4.0,80.0,1
0,0.001,8.0,8.0,9.9,40.0,0,7.0,107.75862068965515,2
0,0.001,5.0,6.0,6.5,26.0,0,8.0,71.0,1
0,0.008,3.0,1.0,7.6,24.0,0,6.0,82.0,1
0,0.013999999999999999,6.0,6.0,4.9,34.0,0,8.0,55.0,1
0,0.001,4.0,2.0,7.3,30.0,0,8.0,79.0,1
0,0.001,3.0,6.0,3.1,1.0,0,7.0,35.22727272727273,0
0,0.006,3.0,2.0,7.6,24.0,0,7.0,82.0,1
0,0.003,6.0,10.0,7.0,28.0,0,8.0,76.0,1
0,0.011000000000000001,4.0,5.0,8.3,23.0,0,8.0,89.0,1
0,0.006999999999999999,15.0,10.0,6.5,28.0,0,7.0,71.0,1
0,0.008,6.0,4.0,8.6,30.0,0,6.0,92.0,1
0,0.005,5.0,6.0,7.9,29.0,0,10.0,85.0,1
0,0.008,6.0,6.0,8.0,32.0,0,8.0,86.0,1
0,0.004,4.0,3.0,7.4,28.0,0,7.0,80.0,1
0,0.015,7.0,9.0,7.9,27.0,0,7.0,85.0,1
0,0.02,290.0,399.0,6.5,21.0,0,7.0,416.8539026017345,5
0,0.002,8.0,9.0,1.7,28.0,0,7.0,29.220779220779217,0
0,0.008,8.0,5.0,10.3,30.0,0,7.0,114.51724137931036,2
0,0.005,22.0,32.0,4.4,38.0,0,8.0,91.62814070351759,1
0,0.004,7.0,8.0,8.0,38.0,0,7.0,86.0,1
0,0.001,7.0,8.0,1.9,31.0,0,7.0,25.97402597402597,0
0,0.008,11.0,6.0,7.4,31.0,0,2.0,443.98245614035085,5
0,0.012,5.0,5.0,5.0,26.0,0,8.0,56.0,1
0,0.012,4.0,6.0,7.7,22.0,0,8.0,83.0,1
0,0.006,2.0,3.0,1.3,11.0,0,7.0,14.772727272727273,0
