timestamp,day,month,year,time,partofday,is_RushHour,distance_to_airport,lon,lat,hum,tem
2018-03-10 12:49:44,10,3,2018,12:49:44,Afternoon,Not rush hour,2.4783370363203963,130.419953,33.589721999999995,25.21,28.89
2018-03-10 12:49:50,10,3,2018,12:49:50,Afternoon,Not rush hour,2.4762854814241204,130.419975,33.589727,25.6,28.94
2018-03-10 12:50:02,10,3,2018,12:50:02,Afternoon,Not rush hour,2.455621948964701,130.42021,33.589427,24.34,28.79
2018-03-10 12:50:19,10,3,2018,12:50:19,Afternoon,Not rush hour,2.474781828856716,130.41999199999998,33.589703,22.63,29.69
2018-03-10 12:50:38,10,3,2018,12:50:38,Afternoon,Not rush hour,2.478140291092678,130.41995500000002,33.589726,15.21,29.86
2018-03-10 12:50:45,10,3,2018,12:50:45,Afternoon,Not rush hour,2.4763709656180475,130.419975,33.589698,22.95,29.72
2018-03-10 12:51:11,10,3,2018,12:51:11,Afternoon,Not rush hour,2.4902112254357194,130.41982099999998,33.589859000000004,21.95,29.81
2018-03-10 12:51:22,10,3,2018,12:51:22,Afternoon,Not rush hour,2.4898924116411223,130.419824,33.58987800000001,24.8,29.33
2018-03-10 12:51:33,10,3,2018,12:51:33,Afternoon,Not rush hour,2.435854696609512,130.420452,33.58896,23.82,30.54
2018-03-10 12:51:59,10,3,2018,12:51:59,Afternoon,Not rush hour,2.435854696609512,130.420452,33.58896,22.61,30.59
2018-03-10 12:52:07,10,3,2018,12:52:07,Afternoon,Not rush hour,2.4908891067486665,130.41982,33.589645000000004,12.24,30.18
2018-03-10 12:52:25,10,3,2018,12:52:25,Afternoon,Not rush hour,2.48891232970465,130.419841,33.589655,11.26,31.15
2018-03-10 12:52:34,10,3,2018,12:52:34,Afternoon,Not rush hour,2.490559756355914,130.419818,33.589828000000004,17.93,30.29
2018-03-10 12:52:50,10,3,2018,12:52:50,Afternoon,Not rush hour,2.4936168219608636,130.419783,33.589914,18.3,27.85
2018-03-10 12:53:11,10,3,2018,12:53:11,Afternoon,Not rush hour,2.4898924116411223,130.419824,33.58987800000001,15.44,29.65
2018-03-10 12:53:26,10,3,2018,12:53:26,Afternoon,Not rush hour,2.4917053382131655,130.419803,33.589946000000005,17.17,30.56
2018-03-10 12:53:35,10,3,2018,12:53:35,Afternoon,Not rush hour,2.4936168219608636,130.419783,33.589914,19.28,28.11
2018-03-10 12:53:53,10,3,2018,12:53:53,Afternoon,Not rush hour,2.4770062553805317,130.419967,33.589734,23.38,28.81
2018-03-10 12:54:10,10,3,2018,12:54:10,Afternoon,Not rush hour,2.477191450250546,130.419965,33.589734,21.25,29.92
2018-03-10 12:54:24,10,3,2018,12:54:24,Afternoon,Not rush hour,2.4974217816874162,130.419738,33.590234,25.98,29.99
2018-03-10 12:54:38,10,3,2018,12:54:38,Afternoon,Not rush hour,2.4770062553805317,130.419967,33.589734,23.48,28.96
2018-03-10 12:54:56,10,3,2018,12:54:56,Afternoon,Not rush hour,2.4994505221567986,130.419716,33.590336,28.37,30.12
2018-03-10 12:55:10,10,3,2018,12:55:10,Afternoon,Not rush hour,2.4920968608642156,130.419798,33.589989,13.92,30.23
2018-03-10 12:55:25,10,3,2018,12:55:25,Afternoon,Not rush hour,2.3156868921057883,130.4217,33.590367,11.77,30.11
2018-03-10 12:55:42,10,3,2018,12:55:42,Afternoon,Not rush hour,2.4972343080272625,130.41974,33.59036500000001,20.83,30.97
2018-03-10 12:55:45,10,3,2018,12:55:45,Afternoon,Not rush hour,2.2968855315726526,130.421907,33.589925,11.62,29.91
2018-03-10 12:56:13,10,3,2018,12:56:13,Afternoon,Not rush hour,2.489860828752109,130.419825,33.58985,23.41,30.53
2018-03-10 12:56:26,10,3,2018,12:56:26,Afternoon,Not rush hour,2.489860828752109,130.419825,33.58985,20.38,30.5
2018-03-10 12:56:31,10,3,2018,12:56:31,Afternoon,Not rush hour,2.497236241276088,130.41974,33.590371000000005,15.69,30.41
2018-03-10 12:56:51,10,3,2018,12:56:51,Afternoon,Not rush hour,2.4943778404477213,130.419773,33.590012,15.05,31.3
2018-03-10 12:57:00,10,3,2018,12:57:00,Afternoon,Not rush hour,2.4860126212490026,130.41986699999998,33.589832,12.43,29.62
2018-03-10 12:57:25,10,3,2018,12:57:25,Afternoon,Not rush hour,2.4925583975970977,130.419793,33.58999,20.77,31.05
2018-03-10 12:57:30,10,3,2018,12:57:30,Afternoon,Not rush hour,2.4994505221567986,130.419716,33.590336,14.8,30.08
2018-03-10 12:57:47,10,3,2018,12:57:47,Afternoon,Not rush hour,2.4907946858968226,130.419819,33.589705,14.08,30.37
2018-03-10 12:58:00,10,3,2018,12:58:00,Afternoon,Not rush hour,2.4907946858968226,130.419819,33.589705,13.84,30.32
2018-03-10 12:58:25,10,3,2018,12:58:25,Afternoon,Not rush hour,2.5106593128787877,130.419597,33.590026,11.33,28.8
2018-03-10 12:58:38,10,3,2018,12:58:38,Afternoon,Not rush hour,2.3957736055615553,130.42084599999998,33.589682,12.31,29.22
2018-03-10 12:58:51,10,3,2018,12:58:51,Afternoon,Not rush hour,2.494740467495143,130.41976699999998,33.590221,11.5,28.4
2018-03-10 12:59:12,10,3,2018,12:59:12,Afternoon,Not rush hour,2.5035153523490816,130.419673,33.590488,10.7,30.71
2018-03-10 12:59:26,10,3,2018,12:59:26,Afternoon,Not rush hour,2.5203291015670013,130.419491,33.590431,14.61,29.36
2018-03-10 12:59:44,10,3,2018,12:59:44,Afternoon,Not rush hour,2.5339997458941355,130.419344,33.5905,14.5,28.98
2018-03-10 12:59:57,10,3,2018,12:59:57,Afternoon,Not rush hour,2.5163433137183167,130.419535,33.590533,19.86,29.04
2018-03-10 13:00:05,10,3,2018,13:00:05,Afternoon,Not rush hour,2.342034027376985,130.421416,33.590162,11.03,29.53
2018-03-10 13:00:25,10,3,2018,13:00:25,Afternoon,Not rush hour,2.5305709777206062,130.41938000000002,33.590289,12.42,27.48
2018-03-10 13:00:42,10,3,2018,13:00:42,Afternoon,Not rush hour,4.3358556699372865,130.399901,33.58947,24.97,28.93
2018-03-10 13:00:48,10,3,2018,13:00:48,Afternoon,Not rush hour,2.5187142615001497,130.419508,33.590306,13.57,29.84
2018-03-10 13:01:04,10,3,2018,13:01:04,Afternoon,Not rush hour,2.528658230679049,130.419401,33.590419,12.85,29.77
2018-03-10 13:01:20,10,3,2018,13:01:20,Afternoon,Not rush hour,2.5085657861423964,130.419623,33.590755,14.6,29.65
2018-03-10 13:01:36,10,3,2018,13:01:36,Afternoon,Not rush hour,2.512057004167155,130.41958200000002,33.590586,14.45,29.41
2018-03-10 13:01:49,10,3,2018,13:01:49,Afternoon,Not rush hour,2.5391532047913548,130.41929199999998,33.590724,15.11,29.41
2018-03-10 13:02:04,10,3,2018,13:02:04,Afternoon,Not rush hour,2.538780268613721,130.419307,33.589532,17.79,26.84
2018-03-10 13:02:26,10,3,2018,13:02:26,Afternoon,Not rush hour,2.2905058330929955,130.421972,33.590207,13.66,28.32
2018-03-10 13:02:32,10,3,2018,13:02:32,Afternoon,Not rush hour,2.2905058330929955,130.421972,33.590207,13.92,28.32
2018-03-10 13:02:47,10,3,2018,13:02:47,Afternoon,Not rush hour,2.554730372911031,130.419124,33.590733,16.65,29.29
2018-03-10 13:03:13,10,3,2018,13:03:13,Afternoon,Not rush hour,2.329501443735947,130.421551,33.590207,16.34,28.92
2018-03-10 13:03:18,10,3,2018,13:03:18,Afternoon,Not rush hour,3.678107271924259,130.41008,33.603096,25.79,31.48
2018-03-10 13:03:30,10,3,2018,13:03:30,Afternoon,Not rush hour,2.329501443735947,130.421551,33.590207,17.4,27.82
2018-03-10 13:03:52,10,3,2018,13:03:52,Afternoon,Not rush hour,2.6321140300512083,130.418304,33.591196999999994,19.46,26.86
2018-03-10 13:04:06,10,3,2018,13:04:06,Afternoon,Not rush hour,2.3091997792743943,130.421864,33.592105,22.93,28.22
2018-03-10 13:04:29,10,3,2018,13:04:29,Afternoon,Not rush hour,4.200121813854295,130.40944299999998,33.611836,25.95,31.99
2018-03-10 13:04:30,10,3,2018,13:04:30,Afternoon,Not rush hour,4.0976674131742925,130.409735,33.61055,15.42,31.92
2018-03-10 13:04:48,10,3,2018,13:04:48,Afternoon,Not rush hour,2.2413893532632847,130.422502,33.590315000000004,21.62,26.36
2018-03-10 13:05:12,10,3,2018,13:05:12,Afternoon,Not rush hour,2.2413893532632847,130.422502,33.590315000000004,18.64,27.95
2018-03-10 13:05:27,10,3,2018,13:05:27,Afternoon,Not rush hour,3.0059241240232306,130.414578,33.594149,21.96,26.53
2018-03-10 13:05:37,10,3,2018,13:05:37,Afternoon,Not rush hour,3.0059241240232306,130.414578,33.594149,19.22,27.98
2018-03-10 13:05:58,10,3,2018,13:05:58,Afternoon,Not rush hour,1.7543832844586047,130.429967,33.597693,27.09,30.02
2018-03-10 13:06:00,10,3,2018,13:06:00,Afternoon,Not rush hour,3.0432819902412884,130.413903,33.591933000000004,20.24,29.01
2018-03-10 13:06:22,10,3,2018,13:06:22,Afternoon,Not rush hour,3.0432819902412884,130.413903,33.591933000000004,20.07,28.11
2018-03-10 13:06:36,10,3,2018,13:06:36,Afternoon,Not rush hour,1.7543832844586047,130.429967,33.597693,27.62,30.48
2018-03-10 13:06:51,10,3,2018,13:06:51,Afternoon,Not rush hour,5.896566853948247,130.421456,33.638984,15.38,32.86
2018-03-10 13:07:09,10,3,2018,13:07:09,Afternoon,Not rush hour,6.380336510088041,130.42441200000002,33.644595,26.04,33.1
2018-03-10 13:07:23,10,3,2018,13:07:23,Afternoon,Not rush hour,3.738795881603537,130.406753,33.595127000000005,25.61,29.93
2018-03-10 13:07:35,10,3,2018,13:07:35,Afternoon,Not rush hour,6.534095441761179,130.424815,33.646165,14.81,33.1
2018-03-10 13:07:49,10,3,2018,13:07:49,Afternoon,Not rush hour,3.738795881603537,130.406753,33.595127000000005,27.05,30.07
2018-03-10 13:08:14,10,3,2018,13:08:14,Afternoon,Not rush hour,3.738795881603537,130.406753,33.595127000000005,27.34,30.25
2018-03-10 13:08:27,10,3,2018,13:08:27,Afternoon,Not rush hour,3.8250706538868244,130.405688,33.59433,22.44,27.63
2018-03-10 13:08:37,10,3,2018,13:08:37,Afternoon,Not rush hour,4.189202141760108,130.40148,33.59095,23.47,28.11
2018-03-10 13:08:59,10,3,2018,13:08:59,Afternoon,Not rush hour,4.378995611094132,130.399444,33.591442,23.65,27.81
2018-03-10 13:09:03,10,3,2018,13:09:03,Afternoon,Not rush hour,7.344179258929614,130.430331,33.654926,14.61,33.56
2018-03-10 13:09:23,10,3,2018,13:09:23,Afternoon,Not rush hour,7.339977803583585,130.43053500000002,33.654923,14.47,33.65
2018-03-10 13:09:38,10,3,2018,13:09:38,Afternoon,Not rush hour,4.378995611094132,130.399444,33.591442,15.07,30.58
2018-03-10 13:09:54,10,3,2018,13:09:54,Afternoon,Not rush hour,1.5696855563344994,130.436234,33.601403000000005,23.81,31.19
2018-03-10 13:10:03,10,3,2018,13:10:03,Afternoon,Not rush hour,4.378698703452472,130.399447,33.591436,11.73,28.85
2018-03-10 13:10:19,10,3,2018,13:10:19,Afternoon,Not rush hour,4.37169083307886,130.399523,33.591445,12.69,28.22
2018-03-10 13:10:33,10,3,2018,13:10:33,Afternoon,Not rush hour,4.385558038153976,130.399372,33.59140900000001,13.43,27.49
2018-03-10 13:10:54,10,3,2018,13:10:54,Afternoon,Not rush hour,4.376393572292736,130.399472,33.591439,16.21,26.71
2018-03-10 13:11:04,10,3,2018,13:11:04,Afternoon,Not rush hour,4.414609455458254,130.399055,33.591307,15.77,27.8
2018-03-10 13:11:18,10,3,2018,13:11:18,Afternoon,Not rush hour,4.406991936534646,130.399138,33.591331,20.08,27.07
2018-03-10 13:11:30,10,3,2018,13:11:30,Afternoon,Not rush hour,1.1419046819525982,130.449621,33.600277,26.96,33.37
2018-03-10 13:11:56,10,3,2018,13:11:56,Afternoon,Not rush hour,1.1419046819525982,130.449621,33.600277,27.12,33.57
2018-03-10 13:12:02,10,3,2018,13:12:02,Afternoon,Not rush hour,1.1419046819525982,130.449621,33.600277,26.44,33.62
2018-03-10 13:12:20,10,3,2018,13:12:20,Afternoon,Not rush hour,4.380174682573826,130.39941299999998,33.590601,17.69,28.57
2018-03-10 13:12:35,10,3,2018,13:12:35,Afternoon,Not rush hour,4.356008212805443,130.399674,33.590610999999996,20.42,26.77
2018-03-10 13:12:48,10,3,2018,13:12:48,Afternoon,Not rush hour,4.368281605994992,130.399541,33.590066,20.67,26.74
2018-03-10 13:13:12,10,3,2018,13:13:12,Afternoon,Not rush hour,4.361979815532601,130.39961100000002,33.589876000000004,18.31,28.37
2018-03-10 13:13:23,10,3,2018,13:13:23,Afternoon,Not rush hour,7.777777484930765,130.427253,33.658347,12.35,34.61
2018-03-10 13:13:34,10,3,2018,13:13:34,Afternoon,Not rush hour,4.345641550072273,130.399792,33.589611,17.99,29.02
2018-03-10 13:13:48,10,3,2018,13:13:48,Afternoon,Not rush hour,7.7897814078587615,130.42731899999998,33.658471,12.75,34.69
2018-03-10 13:14:14,10,3,2018,13:14:14,Afternoon,Not rush hour,4.364290832967672,130.399599,33.589292,17.5,25.96
2018-03-10 13:14:20,10,3,2018,13:14:20,Afternoon,Not rush hour,7.84500927173194,130.427185,33.658955,9.21,34.73
2018-03-10 13:14:33,10,3,2018,13:14:33,Afternoon,Not rush hour,7.851489014415064,130.427211,33.65902,8.96,34.58
2018-03-10 13:14:45,10,3,2018,13:14:45,Afternoon,Not rush hour,7.659955813745124,130.42646399999998,33.657095,9.09,33.81
2018-03-10 13:15:05,10,3,2018,13:15:05,Afternoon,Not rush hour,8.149185848318359,130.4247,33.661260999999996,8.75,33.15
2018-03-10 13:15:18,10,3,2018,13:15:18,Afternoon,Not rush hour,8.064817865766045,130.425521,33.660652,9.14,33.37
2018-03-10 13:15:39,10,3,2018,13:15:39,Afternoon,Not rush hour,0.5975654938329926,130.45065,33.594549,8.33,33.58
2018-03-10 13:15:51,10,3,2018,13:15:51,Afternoon,Not rush hour,4.258676725829186,130.400771,33.588566,16.55,27.18
2018-03-10 13:16:02,10,3,2018,13:16:02,Afternoon,Not rush hour,7.635210593661408,130.427596,33.657097,9.42,31.26
2018-03-10 13:16:22,10,3,2018,13:16:22,Afternoon,Not rush hour,7.761835716639253,130.43014399999998,33.658729,9.18,31.29
2018-03-10 13:16:30,10,3,2018,13:16:30,Afternoon,Not rush hour,4.228915517205594,130.401112,33.588244,16.14,28.0
2018-03-10 13:16:46,10,3,2018,13:16:46,Afternoon,Not rush hour,8.242267702682112,130.421727,33.661448,13.27,27.63
2018-03-10 13:17:02,10,3,2018,13:17:02,Afternoon,Not rush hour,4.2178566601202725,130.401227,33.588315,14.59,26.99
2018-03-10 13:17:23,10,3,2018,13:17:23,Afternoon,Not rush hour,0.6114243077826395,130.45078700000002,33.594618,11.66,29.43
2018-03-10 13:17:33,10,3,2018,13:17:33,Afternoon,Not rush hour,8.250987987256222,130.42421000000002,33.662101,12.21,28.92
2018-03-10 13:17:51,10,3,2018,13:17:51,Afternoon,Not rush hour,4.224811360415739,130.40116899999998,33.588059,16.66,25.28
2018-03-10 13:18:11,10,3,2018,13:18:11,Afternoon,Not rush hour,0.6090852029063,130.450766,33.594605,10.79,28.64
2018-03-10 13:18:20,10,3,2018,13:18:20,Afternoon,Not rush hour,0.6064894332803431,130.450783,33.594564,8.78,31.47
2018-03-10 13:18:30,10,3,2018,13:18:30,Afternoon,Not rush hour,0.6104578933352918,130.450744,33.594635,7.43,32.96
2018-03-10 13:18:51,10,3,2018,13:18:51,Afternoon,Not rush hour,0.5845617162033516,130.450554,33.594463,8.44,34.0
2018-03-10 13:19:14,10,3,2018,13:19:14,Afternoon,Not rush hour,4.215681519664449,130.401264,33.588112,16.25,25.01
2018-03-10 13:19:29,10,3,2018,13:19:29,Afternoon,Not rush hour,4.218120827235515,130.401241,33.588064,14.88,26.45
2018-03-10 13:19:32,10,3,2018,13:19:32,Afternoon,Not rush hour,8.077343566576747,130.425554,33.660775,16.55,24.9
2018-03-10 13:19:51,10,3,2018,13:19:51,Afternoon,Not rush hour,0.6029504862500945,130.45081000000002,33.594505,9.17,29.91
2018-03-10 13:20:10,10,3,2018,13:20:10,Afternoon,Not rush hour,6.562494777977636,130.37756299999998,33.577425,11.55,31.99
2018-03-10 13:20:29,10,3,2018,13:20:29,Afternoon,Not rush hour,8.180154404030837,130.426004,33.661819,17.23,24.46
2018-03-10 13:20:42,10,3,2018,13:20:42,Afternoon,Not rush hour,0.5516760113682729,130.450545,33.594089000000004,9.78,30.6
2018-03-10 13:20:59,10,3,2018,13:20:59,Afternoon,Not rush hour,4.295041943634552,130.400407,33.588095,15.24,25.8
2018-03-10 13:21:00,10,3,2018,13:21:00,Afternoon,Not rush hour,0.5319557866515262,130.45058799999998,33.593821000000005,7.77,32.97
2018-03-10 13:21:22,10,3,2018,13:21:22,Afternoon,Not rush hour,8.170124383443616,130.42423200000002,33.661353999999996,16.8,26.9
2018-03-10 13:21:30,10,3,2018,13:21:30,Afternoon,Not rush hour,6.561198814682662,130.37746299999998,33.577858,10.99,30.46
2018-03-10 13:21:53,10,3,2018,13:21:53,Afternoon,Not rush hour,6.557436361774693,130.377496,33.577890999999994,12.31,29.33
2018-03-10 13:22:10,10,3,2018,13:22:10,Afternoon,Not rush hour,4.346374132426924,130.399842,33.588246000000005,16.33,24.84
2018-03-10 13:22:17,10,3,2018,13:22:17,Afternoon,Not rush hour,6.559601536470483,130.377524,33.577692,11.42,29.06
2018-03-10 13:22:34,10,3,2018,13:22:34,Afternoon,Not rush hour,0.4645657900414865,130.45046000000002,33.593065,12.52,28.68
2018-03-10 13:22:56,10,3,2018,13:22:56,Afternoon,Not rush hour,6.581424584538609,130.377301,33.577622999999996,21.14,30.1
2018-03-10 13:23:07,10,3,2018,13:23:07,Afternoon,Not rush hour,4.336055612742,130.399935,33.588561999999996,15.53,24.98
2018-03-10 13:23:21,10,3,2018,13:23:21,Afternoon,Not rush hour,7.798906652307752,130.434235,33.659665000000004,14.42,26.96
2018-03-10 13:23:38,10,3,2018,13:23:38,Afternoon,Not rush hour,4.34770209624458,130.399822,33.588337,18.9,21.26
2018-03-10 13:23:45,10,3,2018,13:23:45,Afternoon,Not rush hour,6.552600073019653,130.37753700000002,33.577939,11.0,28.94
2018-03-10 13:24:06,10,3,2018,13:24:06,Afternoon,Not rush hour,8.074002297972415,130.434696,33.66222,14.33,27.33
2018-03-10 13:24:21,10,3,2018,13:24:21,Afternoon,Not rush hour,4.4027398792859955,130.399256,33.587902,16.31,25.13
2018-03-10 13:24:44,10,3,2018,13:24:44,Afternoon,Not rush hour,6.497515734645212,130.378123,33.578025,11.4,27.53
2018-03-10 13:24:51,10,3,2018,13:24:51,Afternoon,Not rush hour,0.48796210372670357,130.45176999999998,33.591491999999995,10.45,28.46
2018-03-10 13:25:08,10,3,2018,13:25:08,Afternoon,Not rush hour,4.325566665630216,130.400049,33.58855,17.61,22.56
2018-03-10 13:25:20,10,3,2018,13:25:20,Afternoon,Not rush hour,0.5421059474750068,130.452345,33.591587,11.74,26.52
2018-03-10 13:25:39,10,3,2018,13:25:39,Afternoon,Not rush hour,0.6326198320466847,130.45306499999998,33.592363,11.91,26.36
2018-03-10 13:25:50,10,3,2018,13:25:50,Afternoon,Not rush hour,6.444307056134374,130.378617,33.57839,13.27,26.07
2018-03-10 13:26:04,10,3,2018,13:26:04,Afternoon,Not rush hour,0.5295221766929283,130.452263,33.591397,11.02,28.74
2018-03-10 13:26:28,10,3,2018,13:26:28,Afternoon,Not rush hour,0.5284920569369496,130.452392,33.590628,11.13,27.28
2018-03-10 13:26:36,10,3,2018,13:26:36,Afternoon,Not rush hour,8.287966993137797,130.423872,33.662371,17.26,23.94
2018-03-10 13:26:49,10,3,2018,13:26:49,Afternoon,Not rush hour,8.314985130999867,130.42431399999998,33.662718,17.66,23.97
